DATA_YEAR,STATE_ABBR,POPULATION_GROUP_DESC,TIME_0001_0600_CNT,TIME_0601_1200_CNT,TIME_1201_1800_CNT,TIME_1801_0000_CNT,FIREARM_INJURY_CNT,FIREARM_NO_INJURY_CNT,KNIFE_INJURY_CNT,KNIFE_NO_INJURY_CNT,HANDS_FISTS_FEET_INJURY_CNT,HANDS_FISTS_FEET_NO_INJURY_CNT,OTHER_INJURY_CNT,OTHER_NO_INJURY_CNT,LEOKA_FELONY_KILLED,LEOKA_ACCIDENT_KILLED,TOTAL_ASSAULTED
2020,NC,"Cities under 2,500",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,MN,"Cities from 2,500 thru 9,999",2,0,0,0,0,0,0,0,0,0,1,1,0,0,2
2020,RI,"Cities from 10,000 thru 24,999",1,0,1,3,0,1,0,0,1,2,0,1,0,0,5
2020,CT,"Cities from 25,000 thru 49,999",1,7,12,8,0,0,2,0,6,12,2,6,0,0,28
2020,CT,"Cities from 25,000 thru 49,999",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2020,MT,"Cities under 2,500",1,1,0,1,0,0,0,0,1,2,0,0,0,0,3
2020,MA,"Cities from 10,000 thru 24,999",0,0,0,2,0,0,0,0,1,1,0,0,0,0,2
2020,CT,"Cities from 10,000 thru 24,999",1,0,4,0,0,0,0,0,2,1,2,0,0,0,5
2020,NJ,"Cities from 50,000 thru 99,999",7,7,8,7,0,0,0,1,7,19,0,2,0,0,29
2020,CA,"Cities from 25,000 thru 49,999",0,0,0,3,0,0,0,0,0,1,0,2,0,0,3
2020,RI,"Cities from 25,000 thru 49,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,TN,"Cities from 10,000 thru 24,999",5,4,4,6,1,1,0,0,6,8,0,3,0,0,19
2020,NJ,"Cities from 25,000 thru 49,999",0,0,1,1,0,0,0,0,1,1,0,0,0,0,2
2020,KY,"Cities under 2,500",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,MA,"Cities from 10,000 thru 24,999",1,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2020,OH,"Cities from 10,000 thru 24,999",0,0,1,1,0,0,0,0,1,1,0,0,0,0,2
2020,GA,"Cities from 2,500 thru 9,999",0,0,3,2,0,0,0,0,3,2,0,0,0,0,5
2020,MA,"Cities from 25,000 thru 49,999",0,0,4,4,0,0,0,0,0,5,0,3,0,0,8
2020,MI,"Cities from 25,000 thru 49,999",1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2020,ME,"Cities under 2,500",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2020,CA,"Cities from 50,000 thru 99,999",8,0,0,1,0,7,0,0,0,2,0,0,0,0,9
2020,WA,"Cities from 2,500 thru 9,999",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2020,WI,"Cities from 50,000 thru 99,999",5,3,7,4,0,0,0,0,4,12,1,2,0,0,19
2020,WI,"MSA counties from 25,000 thru 99,999",0,0,2,1,0,0,0,1,2,0,0,0,0,0,3
2020,MI,"Cities from 2,500 thru 9,999",2,0,0,2,0,0,0,0,1,2,0,1,0,0,4
2020,TX,"MSA counties from 25,000 thru 99,999",1,0,0,1,1,0,0,0,0,0,0,1,0,0,2
2020,KY,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2020,NC,"Cities from 10,000 thru 24,999",2,3,3,5,0,0,0,0,2,7,0,4,0,0,13
2020,MN,"Cities from 50,000 thru 99,999",0,0,2,0,0,0,0,0,0,0,0,2,0,0,2
2020,MN,"Cities under 2,500",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2020,NC,"Cities from 2,500 thru 9,999",0,0,0,2,0,0,0,0,1,1,0,0,0,0,2
2020,NC,"MSA counties from 10,000 thru 24,999",1,1,9,1,0,0,0,0,3,9,0,0,0,0,12
2020,SC,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,SC,"MSA counties from 10,000 thru 24,999",0,0,0,3,0,3,0,0,0,0,0,0,0,0,3
2020,CO,"Cities from 2,500 thru 9,999",0,0,3,2,0,0,0,0,3,2,0,0,0,0,5
2020,FL,"Cities from 10,000 thru 24,999",2,1,0,2,0,0,0,0,0,4,0,1,0,0,5
2020,FL,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020,KY,"Cities from 2,500 thru 9,999",0,0,1,1,0,0,0,0,1,0,0,1,0,0,2
2020,WA,"Cities from 10,000 thru 24,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2020,MN,"Cities from 50,000 thru 99,999",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2020,IN,"Cities from 2,500 thru 9,999",0,0,0,2,0,0,0,0,1,1,0,0,0,0,2
2020,OK,"Cities from 50,000 thru 99,999",1,0,0,4,0,0,0,0,1,4,0,0,0,0,5
2020,WA,"Cities from 25,000 thru 49,999",0,0,1,5,0,0,0,0,2,3,0,1,0,0,6
2020,KY,"MSA counties from 10,000 thru 24,999",0,1,3,0,0,0,0,0,1,3,0,0,0,0,4
2020,SD,"Non-MSA counties under 10,000",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,TX,"Cities from 2,500 thru 9,999",2,0,2,0,0,0,0,0,3,1,0,0,0,0,4
2020,NJ,"Cities from 25,000 thru 49,999",7,0,0,2,0,0,0,0,0,9,0,0,0,0,9
2020,CA,"Cities from 100,000 thru 249,999",6,5,3,5,0,0,0,0,11,8,0,0,0,0,19
2020,CA,"Cities under 2,500",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,TX,"Cities from 10,000 thru 24,999",1,3,4,5,0,0,0,0,0,13,0,0,0,0,13
2020,AR,"Cities from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2020,CA,"MSA counties 100,000 or over",0,3,1,1,0,0,0,0,5,0,0,0,0,0,5
2020,KS,"Cities from 10,000 thru 24,999",0,0,1,1,0,0,0,0,0,1,0,1,0,0,2
2020,CA,"Cities from 100,000 thru 249,999",0,4,0,5,0,0,0,0,0,7,0,2,0,0,9
2020,CO,"MSA counties 100,000 or over",10,16,31,25,0,2,3,4,28,31,8,6,0,0,82
2020,TX,"MSA counties from 25,000 thru 99,999",0,0,5,0,0,5,0,0,0,0,0,0,0,0,5
2020,OK,"Cities from 10,000 thru 24,999",1,0,1,1,0,0,0,0,1,2,0,0,0,0,3
2020,GA,"Non-MSA counties from 10,000 thru 24,999",0,2,0,0,0,0,0,0,0,0,0,2,0,0,2
2020,GA,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,MO,"Cities from 2,500 thru 9,999",0,0,2,1,0,0,0,0,0,2,0,1,0,0,3
2020,TX,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020,NJ,"Cities from 100,000 thru 249,999",18,16,35,23,0,0,1,7,20,56,1,7,0,0,92
2020,NC,"Cities from 10,000 thru 24,999",0,0,0,3,0,0,0,0,0,3,0,0,0,0,3
2020,TN,"Cities from 10,000 thru 24,999",1,4,2,9,0,0,0,0,5,10,0,1,0,0,16
2020,KY,"Cities from 25,000 thru 49,999",1,4,5,4,0,0,0,0,5,7,2,0,0,0,14
2020,NC,"Cities from 2,500 thru 9,999",2,0,0,0,0,0,0,0,1,1,0,0,0,0,2
2020,CA,"Cities from 100,000 thru 249,999",3,2,2,15,0,0,0,0,12,9,0,1,0,0,22
2020,WI,"Cities from 10,000 thru 24,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2020,NV,"Non-MSA counties from 25,000 thru 99,999",2,3,4,3,0,1,0,0,3,4,1,3,0,0,12
2020,KY,"Cities under 2,500",1,1,0,3,0,0,0,0,0,5,0,0,0,0,5
2020,WA,"Cities from 10,000 thru 24,999",2,2,6,2,1,0,0,0,9,2,0,0,0,0,12
2020,OK,"Non-MSA counties under 10,000",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,MO,"Cities from 2,500 thru 9,999",0,0,2,2,0,0,0,0,0,0,0,4,0,0,4
2020,MO,"Cities under 2,500",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2020,ME,"Cities from 2,500 thru 9,999",0,0,2,1,0,0,0,0,0,3,0,0,0,0,3
2020,NJ,"Cities from 10,000 thru 24,999",3,2,2,4,0,0,0,0,0,11,0,0,0,0,11
2020,KY,"Cities from 2,500 thru 9,999",0,0,0,2,0,0,0,0,1,1,0,0,0,0,2
2020,OH,"Cities from 50,000 thru 99,999",2,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2020,ID,"Cities from 2,500 thru 9,999",1,0,1,1,0,0,0,0,1,1,0,1,0,0,3
2020,VA,"Cities from 2,500 thru 9,999",2,0,1,0,0,0,0,0,3,0,0,0,0,0,3
2020,NC,"Cities under 2,500",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2020,NH,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2020,CO,"Cities from 25,000 thru 49,999",3,2,2,2,0,0,0,0,8,0,0,1,0,0,9
2020,NJ,"Cities from 25,000 thru 49,999",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,WA,"Cities from 10,000 thru 24,999",0,2,1,2,0,0,0,0,0,4,1,0,0,0,5
2020,WA,"Cities from 2,500 thru 9,999",1,0,2,0,0,0,0,0,0,3,0,0,0,0,3
2020,OH,"Non-MSA counties from 10,000 thru 24,999",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,TN,"Cities under 2,500",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,KY,"Cities from 10,000 thru 24,999",2,1,2,2,0,0,0,0,3,4,0,0,0,0,7
2020,NC,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,TN,"Cities from 2,500 thru 9,999",0,0,0,2,0,0,0,0,0,2,0,0,0,0,2
2020,FL,"MSA counties 100,000 or over",30,19,33,36,0,9,2,0,25,69,1,12,0,0,118
2020,MI,"Cities from 10,000 thru 24,999",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,VT,"Cities from 10,000 thru 24,999",1,2,1,1,0,0,0,0,5,0,0,0,0,0,5
2020,TN,"Cities from 2,500 thru 9,999",1,1,0,1,0,1,0,0,1,1,0,0,0,0,3
2020,OH,"Cities from 25,000 thru 49,999",3,1,2,3,0,0,0,0,1,6,0,2,0,0,9
2020,OR,"Cities from 100,000 thru 249,999",3,3,3,4,0,1,0,0,6,6,0,0,0,0,13
2020,AR,"Cities under 2,500",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2020,FL,"Cities from 10,000 thru 24,999",1,0,0,1,0,0,0,0,0,2,0,0,0,0,2
2020,CO,"Cities from 10,000 thru 24,999",0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
2020,WY,"Cities from 10,000 thru 24,999",0,1,0,2,0,0,0,1,0,2,0,0,0,0,3
2020,IN,"Cities from 100,000 thru 249,999",55,4,17,14,0,0,0,0,61,29,0,0,0,0,90
2020,MN,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,WI,"Cities from 10,000 thru 24,999",1,2,9,0,0,0,0,0,1,2,0,9,0,0,12
2020,MA,"Cities from 25,000 thru 49,999",1,0,3,5,0,0,0,0,5,3,0,1,0,0,9
2020,WA,"Cities from 100,000 thru 249,999",3,9,7,16,0,0,0,1,17,12,2,3,0,0,35
2020,TX,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2020,NH,"Cities from 10,000 thru 24,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2020,OH,"Cities from 25,000 thru 49,999",1,0,0,4,0,0,0,3,0,2,0,0,0,0,5
2020,GA,"Cities from 10,000 thru 24,999",0,0,2,0,0,0,0,0,0,0,2,0,0,0,2
2020,VA,"Cities from 10,000 thru 24,999",0,0,3,0,0,0,0,0,2,0,0,1,0,0,3
2020,VA,"MSA counties 100,000 or over",56,42,77,104,2,3,0,2,52,194,2,24,0,0,279
2020,CT,"Cities from 50,000 thru 99,999",1,0,4,1,0,0,0,0,2,4,0,0,0,0,6
2020,OH,"MSA counties from 25,000 thru 99,999",3,3,0,2,0,0,0,0,3,0,4,1,0,0,8
2020,SC,"MSA counties from 10,000 thru 24,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020,TX,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2020,MA,"Cities from 10,000 thru 24,999",0,0,0,3,0,0,0,0,0,3,0,0,0,0,3
2020,MN,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020,TN,"Cities from 2,500 thru 9,999",0,0,2,0,0,2,0,0,0,0,0,0,0,0,2
2020,MA,"Cities from 50,000 thru 99,999",12,14,23,21,0,0,1,6,8,40,0,15,0,0,70
2020,VA,"Cities from 10,000 thru 24,999",0,0,1,2,0,0,0,0,0,2,0,1,0,0,3
2020,NB,"Cities from 2,500 thru 9,999",1,2,0,0,0,0,0,0,0,3,0,0,0,0,3
2020,KY,"Cities under 2,500",3,1,1,5,0,0,1,0,5,3,0,1,0,0,10
2020,MA,"Cities from 25,000 thru 49,999",1,3,3,10,0,0,0,1,5,8,1,2,0,0,17
2020,ND,"Cities from 100,000 thru 249,999",20,6,14,20,0,0,0,0,31,26,2,1,0,0,60
2020,MN,"Non-MSA counties under 10,000",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2020,TX,"Cities from 50,000 thru 99,999",2,0,1,2,0,0,0,0,0,2,2,1,0,0,5
2020,CA,"Cities from 10,000 thru 24,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2020,CT,"Cities from 25,000 thru 49,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,ME,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020,MN,"Cities from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,NM,"Cities from 25,000 thru 49,999",15,13,45,46,0,0,0,2,10,72,4,31,0,0,119
2020,VA,"Cities from 2,500 thru 9,999",1,0,1,2,0,0,0,0,3,1,0,0,0,0,4
2020,TX,"Cities from 10,000 thru 24,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2020,VA,"MSA counties from 25,000 thru 99,999",6,2,1,3,0,0,0,0,5,6,1,0,0,0,12
2020,IA,"Non-MSA counties from 10,000 thru 24,999",1,1,4,2,0,3,0,0,3,2,0,0,0,0,8
2020,KY,"MSA counties under 10,000",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,KY,"MSA counties under 10,000",0,1,1,0,0,0,0,0,1,1,0,0,0,0,2
2020,AR,"Cities from 50,000 thru 99,999",9,5,6,18,0,2,0,0,9,23,1,3,0,0,38
2020,NC,"Cities from 100,000 thru 249,999",10,8,13,18,0,6,0,0,16,25,0,2,0,0,49
2020,TN,"Cities from 2,500 thru 9,999",1,4,0,1,0,0,0,1,4,1,0,0,0,0,6
2020,WA,"Cities from 50,000 thru 99,999",1,3,7,8,0,0,0,0,10,2,6,1,0,0,19
2020,TN,"Non-MSA counties from 10,000 thru 24,999",2,4,2,3,0,0,0,4,0,5,0,2,0,0,11
2020,FL,"Cities from 10,000 thru 24,999",2,1,1,1,1,0,0,0,2,2,0,0,0,0,5
2020,WA,"Cities from 10,000 thru 24,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2020,TX,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,MO,"Cities from 10,000 thru 24,999",5,1,0,6,0,0,0,0,3,7,0,2,0,0,12
2020,WA,"Cities from 10,000 thru 24,999",0,1,2,3,0,0,0,2,4,0,0,0,0,0,6
2020,OH,"Cities from 25,000 thru 49,999",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2020,WA,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2020,CA,"Cities from 2,500 thru 9,999",0,0,3,1,0,0,0,0,1,3,0,0,0,0,4
2020,CO,"Cities from 10,000 thru 24,999",0,0,2,0,0,2,0,0,0,0,0,0,0,0,2
2020,KY,"Cities under 2,500",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2020,MA,"Cities from 25,000 thru 49,999",1,0,1,3,0,0,0,0,1,3,1,0,0,0,5
2020,WI,"Cities from 25,000 thru 49,999",1,0,1,3,0,0,0,0,1,1,0,3,0,0,5
2020,NH,"Cities under 2,500",0,1,1,0,0,0,0,0,1,1,0,0,0,0,2
2020,FL,"MSA counties 100,000 or over",4,5,7,9,0,1,0,0,12,8,0,4,0,0,25
2020,FL,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,SD,"Cities under 2,500",0,1,1,1,0,0,0,0,0,0,2,1,0,0,3
2020,MT,"Non-MSA counties from 25,000 thru 99,999",2,1,8,7,0,1,0,0,2,10,1,4,0,0,18
2020,KY,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2020,KY,"Non-MSA counties from 10,000 thru 24,999",0,1,1,0,0,0,0,0,1,1,0,0,0,0,2
2020,KY,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,NC,"Cities from 2,500 thru 9,999",0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
2020,KY,"Cities from 25,000 thru 49,999",5,2,4,6,0,0,0,1,6,8,0,2,0,0,17
2020,MS,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2020,OR,"Cities from 2,500 thru 9,999",1,5,1,2,0,0,0,0,0,6,1,2,0,0,9
2020,SC,"Cities from 25,000 thru 49,999",2,1,4,2,0,1,0,0,4,4,0,0,0,0,9
2020,SC,"MSA counties from 25,000 thru 99,999",3,6,6,5,0,0,0,0,4,12,0,4,1,0,20
2020,NJ,"Cities from 10,000 thru 24,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2020,TX,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,FL,"Cities from 10,000 thru 24,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,FL,"Cities under 2,500",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2020,MO,"Cities from 50,000 thru 99,999",22,4,11,12,0,1,1,0,2,34,0,11,0,0,49
2020,TX,"Cities from 50,000 thru 99,999",0,0,1,1,0,0,0,0,2,0,0,0,0,0,2
2020,GA,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2020,MS,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2020,GA,"MSA counties under 10,000",0,1,1,5,0,0,0,0,2,3,0,2,0,0,7
2020,KY,"Non-MSA counties from 25,000 thru 99,999",1,0,4,7,0,0,0,0,3,4,2,3,0,0,12
2020,VA,"Non-MSA counties from 10,000 thru 24,999",0,1,1,0,0,0,0,0,0,2,0,0,0,0,2
2020,GA,"MSA counties from 25,000 thru 99,999",0,2,0,0,0,0,0,0,0,1,0,1,0,0,2
2020,VA,"MSA counties from 25,000 thru 99,999",0,0,2,0,0,0,0,0,0,0,0,2,0,0,2
2020,MN,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,WI,"Cities from 25,000 thru 49,999",5,0,2,1,0,0,0,1,3,4,0,0,0,0,8
2020,WI,"MSA counties from 25,000 thru 99,999",1,0,3,2,0,0,0,0,4,2,0,0,0,0,6
2020,MN,"Cities under 2,500",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2020,MO,"Cities under 2,500",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2020,MS,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,SC,"Cities from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,IA,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,OR,"Cities from 25,000 thru 49,999",1,0,1,0,0,0,0,0,0,2,0,0,0,0,2
2020,MN,"Cities from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2020,GA,"Cities from 10,000 thru 24,999",0,0,0,2,0,0,0,0,0,2,0,0,0,0,2
2020,MO,"Cities under 2,500",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,TX,"Cities from 25,000 thru 49,999",3,0,9,3,0,0,0,0,5,7,2,1,0,0,15
2020,AR,"Cities from 10,000 thru 24,999",0,4,1,1,0,2,0,0,1,3,0,0,0,0,6
2020,NC,"MSA counties 100,000 or over",4,2,12,11,1,3,0,0,3,16,1,5,0,0,29
2020,WI,"Cities from 10,000 thru 24,999",1,0,1,2,0,0,0,0,3,1,0,0,0,0,4
2020,TX,"MSA counties 100,000 or over",5,2,5,5,0,0,0,0,13,3,0,1,0,0,17
2020,MT,"Cities under 2,500",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2020,CO,"Cities from 100,000 thru 249,999",6,4,9,18,0,1,0,4,14,13,0,5,0,0,37
2020,IA,"Cities from 10,000 thru 24,999",0,0,7,7,1,0,0,0,4,4,2,3,0,0,14
2020,FL,"Cities from 100,000 thru 249,999",11,1,10,11,1,1,0,0,11,10,1,9,0,0,33
2020,NJ,"Cities from 25,000 thru 49,999",1,0,0,1,0,0,0,0,0,2,0,0,0,0,2
2020,IA,"Cities from 10,000 thru 24,999",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2020,KY,"Cities from 2,500 thru 9,999",1,0,0,1,0,0,0,0,2,0,0,0,0,0,2
2020,CO,"Cities from 10,000 thru 24,999",0,0,3,5,0,0,0,0,2,3,0,3,0,0,8
2020,FL,"Cities from 50,000 thru 99,999",4,7,9,15,0,3,0,0,6,21,0,5,0,0,35
2020,GA,"Cities from 10,000 thru 24,999",1,1,0,6,0,0,0,0,3,2,0,3,0,0,8
2020,MT,"Cities under 2,500",8,0,0,2,0,0,0,0,1,9,0,0,0,0,10
2020,FL,"Cities from 25,000 thru 49,999",11,6,9,9,0,3,0,0,6,25,0,1,0,0,35
2020,TX,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2020,KY,"Cities from 10,000 thru 24,999",0,0,2,0,0,0,0,0,0,2,0,0,0,0,2
2020,GA,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,TX,"Cities from 500,000 thru 999,999",35,14,25,29,1,1,0,1,53,22,8,17,0,0,103
2020,KY,"Cities from 2,500 thru 9,999",0,0,0,2,0,0,0,0,1,1,0,0,0,0,2
2020,RI,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,CO,"Cities from 25,000 thru 49,999",0,2,2,9,0,3,0,0,5,1,3,1,0,0,13
2020,SC,"Cities from 10,000 thru 24,999",0,0,4,4,0,0,0,0,6,2,0,0,0,0,8
2020,CA,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020,WI,"Cities from 10,000 thru 24,999",0,0,4,3,0,1,0,0,0,5,1,0,0,0,7
2020,WI,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,WI,"Cities from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,MA,"Cities from 10,000 thru 24,999",0,3,1,0,0,0,0,0,0,3,0,1,0,0,4
2020,MA,"Cities from 50,000 thru 99,999",9,26,22,34,0,0,0,0,7,78,1,5,0,0,91
2020,IN,"Cities from 10,000 thru 24,999",0,1,1,3,0,0,0,0,3,2,0,0,0,0,5
2020,KY,"Cities from 25,000 thru 49,999",15,0,4,15,0,2,0,0,7,16,4,5,0,0,34
2020,FL,"Non-MSA counties under 10,000",0,2,0,0,0,0,0,0,0,1,0,1,0,0,2
2020,IN,"Cities from 25,000 thru 49,999",0,3,2,4,0,0,0,0,1,2,1,5,0,0,9
2020,KY,"Cities from 2,500 thru 9,999",0,2,0,4,0,0,0,0,1,4,1,0,0,0,6
2020,KY,"Non-MSA counties from 10,000 thru 24,999",2,0,1,2,0,0,0,0,1,4,0,0,0,0,5
2020,MO,"MSA counties from 25,000 thru 99,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,TN,"Cities from 50,000 thru 99,999",13,1,3,5,0,0,0,0,4,11,0,7,0,0,22
2020,TN,"Non-MSA counties from 25,000 thru 99,999",0,0,5,1,0,6,0,0,0,0,0,0,0,0,6
2020,VA,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,VA,"MSA counties from 25,000 thru 99,999",0,0,0,5,0,0,0,0,4,0,0,1,0,0,5
2020,VT,"MSA counties under 10,000",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2020,WA,"MSA counties from 10,000 thru 24,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2020,WI,"Cities from 25,000 thru 49,999",1,1,1,2,0,0,0,0,0,4,1,0,0,0,5
2020,NJ,"Cities from 50,000 thru 99,999",1,0,2,0,0,0,0,0,0,3,0,0,0,0,3
2020,CO,"Cities under 2,500",0,0,3,1,0,0,0,0,3,1,0,0,0,0,4
2020,VA,"MSA counties from 25,000 thru 99,999",3,2,2,3,0,0,0,0,0,8,0,2,0,0,10
2020,TX,"Cities from 10,000 thru 24,999",0,3,0,0,0,0,0,0,2,1,0,0,0,0,3
2020,VA,"Cities from 25,000 thru 49,999",0,0,3,2,0,0,0,0,2,2,0,1,0,0,5
2020,MO,"Cities from 2,500 thru 9,999",0,0,0,4,0,0,0,0,0,4,0,0,0,0,4
2020,MN,"Non-MSA counties from 10,000 thru 24,999",0,0,0,2,0,0,0,0,1,1,0,0,0,0,2
2020,ME,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,TX,"Non-MSA counties from 10,000 thru 24,999",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,MA,"Cities from 2,500 thru 9,999",1,2,0,4,0,0,0,0,5,2,0,0,0,0,7
2020,CO,"Non-MSA counties from 25,000 thru 99,999",0,3,7,2,0,1,0,0,8,0,3,0,0,0,12
2020,IA,"Non-MSA counties under 10,000",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,ID,"Non-MSA counties under 10,000",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2020,CA,"Cities from 500,000 thru 999,999",74,69,95,113,1,12,0,15,60,240,4,19,0,0,351
2020,MN,"Cities from 25,000 thru 49,999",1,0,2,1,0,0,0,0,1,2,1,0,0,0,4
2020,TX,"Cities from 25,000 thru 49,999",1,0,1,0,0,0,0,0,2,0,0,0,0,0,2
2020,TX,"Cities from 100,000 thru 249,999",3,0,0,5,0,1,0,0,5,2,0,0,0,0,8
2020,VA,"Cities from 10,000 thru 24,999",2,1,4,2,0,0,0,0,3,5,1,0,0,0,9
2020,MO,"Cities from 2,500 thru 9,999",0,1,1,0,0,0,0,0,0,2,0,0,0,0,2
2020,NB,"Non-MSA counties under 10,000",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,CO,"Cities from 10,000 thru 24,999",5,3,1,0,0,0,0,1,6,1,1,0,0,0,9
